timestamp,open,high,low,close,volume
1609891200000,34088,37052.5,33381,36886.5,7698312442,219603.5865313024
1609804800000,32050.5,34562.5,29930,34088,6726599711,208744.0903506584
1609718400000,33092,33662,27744,32050.5,8571032432,275295.7892129495
1609632000000,32214.5,34861,32013,33092,7955292859,237091.601097005
1609545600000,29394.5,33433,29051,32214.5,7611805747,242499.4956349174
1609459200000,28955,29724,28715.5,29394.5,2913016248,99516.1519742496
1609372800000,28892,29362.5,27865.5,28955,3938905949,136925.30408603
1609286400000,27385.5,29037,27371.5,28892,4640397395,164637.9525172433
1609200000000,27013.5,27424,25874,27385.5,3058239304,114775.0578219688
1609113600000,26228.5,27510,26064,27013.5,3325982984,123414.0667385204
1609027200000,26525,28397,25801.5,26228.5,6552648761,241548.3535578272
1608940800000,24721.5,26899.5,24501,26525,3946653845,154458.4622537273
1608854400000,23737.5,24780,23449,24721.5,3174978827,131230.0484943517
1608768000000,23243.5,23819.5,22711,23737.5,1981278546,85417.0914524202
1608681600000,23825,24171,22612,23243.5,3672355513,156599.0445486367
1608595200000,22729.5,23843.5,22395,23825,2923310915,126603.4482177684
1608508800000,23480.5,24142,21898,22729.5,4606202089,199814.8441894276
1608422400000,23871,24349,23105.5,23480.5,3293255519,139355.6928984582
1608336000000,23140.5,24266,22759.5,23871,3348731186,142157.3319648536
1608249600000,22828.5,23327.5,22354.5,23140.5,2826527553,123625.620881129
1608163200000,21391,23850,21284,22828.5,8321252723,365074.4919962655
1608076800000,19436,21608.5,19283,21391,3597453216,176207.188559682
1607990400000,19270.5,19585.5,19025.5,19436,2055139555,106265.3844645664
1607904000000,19177.5,19350,19007.5,19270.5,1147000567,59804.7415048232
1607817600000,18803,19439,18715,19177.5,1616280497,84366.8332805389
1607731200000,18024.5,18950,18020,18803,1361907211,73600.3392579496
1607644800000,18246,18278.5,17550,18024.5,2190418184,122320.5344448176
1607558400000,18541.5,18542,17894,18246,1575972961,86294.5459049072
1607472000000,18311,18630,17645,18541.5,2353593322,129431.6412579026
1607385600000,19195,19314.5,18166,18311,2433237003,129483.2979188575
1607299200000,19400.5,19464,18917,19195,1256733908,65494.6300123918
1607212800000,19160,19450,18869,19400.5,1333275093,69549.9705895563
1607126400000,18661.5,19185,18509,19160,1093872262,57761.21026212
1607040000000,19450,19553.5,18574,18661.5,2308430780,121283.621961805
1606953600000,19227.5,19640,18884,19450,1972689416,102204.4960966853
1606867200000,18773,19366,18337,19227.5,2395137006,126455.7818590523
1606780800000,19734.5,19967.5,18077,18773,4687320116,245172.8043393612
1606694400000,18200.5,19953,18200.5,19734.5,3571972586,186650.0965348354
1606608000000,17729,18360,17529.5,18200.5,1649912446,91620.1140936356
1606521600000,17147.5,17890,16878.5,17729,1641134895,94357.6144775904
1606435200000,17167.5,17471,16445.5,17147.5,2365206919,139443.2859993858
1606348800000,18731.5,18931.5,16200,17167.5,6221712931,359775.3319913635
1606262400000,19182.5,19565,18507,18731.5,3110739466,163397.8949070527
1606176000000,18393,19448.5,18060,19182.5,3550406980,187711.0274379356
1606089600000,18463.5,18812,18054,18393,2207455151,119646.7192016209
1606003200000,18727,18789,17650,18463.5,2475698498,134920.8540158146
1605916800000,18687.5,18998,18309,18727,1978523773,105709.0932710518
